id_nodo,gas,temperatura,distancia,tiempo,tipo
8,37,209,34,2023-02-18 07:07:25Z,roja
4,464,224,6,2023-01-12 19:40:25Z,roja
7,289,206,15,2023-04-15 15:38:19Z,roja
6,74,193,27,2023-03-24 06:14:38Z,roja
0,354,14,39,2023-03-19 18:09:40Z,verde
3,60,92,19,2023-01-13 10:27:46Z,amarilla
1,175,14,40,2023-03-06 03:23:10Z,verde
4,349,69,23,2023-01-12 00:49:09Z,amarilla
3,138,44,23,2023-02-05 04:46:10Z,verde
7,29,165,1,2023-04-11 06:58:17Z,roja
5,497,118,29,2023-03-18 08:26:55Z,roja
4,463,228,45,2023-01-10 20:12:22Z,roja
0,498,169,8,2023-01-10 04:33:09Z,roja
2,145,192,15,2023-03-26 12:25:43Z,roja
6,269,106,38,2023-04-21 04:07:05Z,roja
8,298,42,12,2023-02-25 06:15:22Z,verde
1,224,159,6,2023-04-02 03:38:56Z,roja
4,169,119,17,2023-02-06 05:20:02Z,roja
5,214,110,9,2023-02-25 02:08:27Z,roja
6,102,235,12,2023-04-06 10:56:25Z,roja
8,466,45,11,2023-01-15 22:01:01Z,verde
9,181,204,34,2023-03-12 16:33:47Z,roja
3,312,100,25,2023-01-08 10:53:04Z,amarilla
7,231,57,11,2023-01-30 22:09:26Z,amarilla
7,29,247,18,2023-01-14 19:14:51Z,roja
3,381,11,38,2023-03-14 21:33:06Z,verde
1,119,64,47,2023-02-13 10:34:38Z,amarilla
2,116,224,42,2023-03-24 07:03:48Z,roja
7,106,168,15,2023-02-27 08:13:51Z,roja
9,207,93,4,2023-01-21 11:46:16Z,amarilla
3,241,120,31,2023-03-31 05:13:03Z,roja
1,359,71,4,2023-01-06 22:12:25Z,amarilla
2,432,24,35,2023-03-12 04:33:02Z,verde
4,404,246,25,2023-04-10 14:58:38Z,roja
9,363,142,36,2023-01-10 10:47:04Z,roja
1,455,54,16,2023-01-06 14:02:29Z,amarilla
5,248,143,18,2023-03-04 03:34:25Z,roja
2,428,171,12,2023-04-12 02:05:14Z,roja
5,216,89,17,2023-03-02 13:19:35Z,amarilla
9,191,217,11,2023-03-25 21:38:28Z,roja
6,409,17,32,2023-04-04 18:55:23Z,verde
9,46,60,45,2023-01-22 14:00:06Z,amarilla
7,197,161,8,2023-03-15 09:09:35Z,roja
1,297,153,46,2023-04-11 18:31:39Z,roja
2,184,47,10,2023-04-05 17:58:28Z,verde
7,195,179,19,2023-03-15 04:31:13Z,roja
8,158,163,27,2023-01-30 18:12:33Z,roja
7,164,159,30,2023-02-17 14:23:35Z,roja
7,225,148,30,2023-02-25 04:20:07Z,roja
1,295,59,3,2023-01-31 12:11:16Z,amarilla
4,65,36,7,2023-01-02 18:54:49Z,verde
2,419,48,14,2023-03-18 07:00:12Z,verde
8,435,243,37,2023-02-09 08:50:23Z,roja
0,382,96,9,2023-02-08 04:33:12Z,amarilla
5,377,231,1,2023-04-24 20:49:15Z,roja
3,182,177,34,2023-01-31 10:32:58Z,roja
9,36,199,20,2023-02-22 00:49:38Z,roja
8,282,17,8,2023-02-06 09:57:33Z,verde
4,376,132,0,2023-03-15 21:06:39Z,roja
4,27,225,45,2023-03-06 10:48:25Z,roja
4,263,204,12,2023-01-12 03:07:00Z,roja
8,114,177,25,2023-02-22 09:52:32Z,roja
8,265,121,48,2023-02-16 20:30:44Z,roja
5,134,229,46,2023-02-13 19:55:31Z,roja
8,336,247,1,2023-01-05 00:23:31Z,roja
2,493,164,47,2023-01-17 17:14:29Z,roja
2,127,189,12,2023-03-01 01:02:35Z,roja
9,321,57,0,2023-02-12 19:29:20Z,amarilla
1,127,169,26,2023-02-20 16:09:16Z,roja
0,493,142,31,2023-04-02 12:20:28Z,roja
5,493,56,22,2023-01-15 09:23:58Z,amarilla
1,273,20,24,2023-04-26 14:19:26Z,verde
4,39,216,48,2023-03-28 01:57:58Z,roja
3,153,40,23,2023-04-25 13:43:51Z,verde
6,140,121,19,2023-02-04 12:42:08Z,roja
0,176,64,27,2023-01-17 16:18:01Z,amarilla
4,250,72,15,2023-03-01 15:42:41Z,amarilla
9,153,209,22,2023-02-10 18:25:15Z,roja
0,37,237,8,2023-02-19 10:02:33Z,roja
1,366,46,27,2023-04-25 01:03:24Z,verde
5,348,136,42,2023-03-23 08:30:34Z,roja
0,429,150,44,2023-02-10 05:15:38Z,roja
4,89,42,0,2023-04-03 19:22:12Z,verde
4,391,184,24,2023-03-08 18:40:02Z,roja
9,340,165,44,2023-01-11 16:46:09Z,roja
5,445,168,16,2023-03-21 13:39:12Z,roja
9,112,163,13,2023-04-13 16:27:57Z,roja
5,164,32,44,2023-04-17 17:38:25Z,verde
4,152,133,23,2023-01-28 02:05:22Z,roja
9,135,117,48,2023-04-07 19:05:40Z,roja
5,227,25,7,2023-04-04 15:54:32Z,verde
0,164,24,49,2023-02-16 11:20:52Z,verde
9,233,72,44,2023-04-20 21:47:19Z,amarilla
4,404,248,10,2023-01-10 07:23:27Z,roja
3,183,79,9,2023-04-08 10:35:19Z,amarilla
9,357,149,13,2023-04-16 17:57:44Z,roja
8,168,160,49,2023-01-23 09:01:28Z,roja
8,242,148,6,2023-03-28 02:19:43Z,roja
4,172,215,21,2023-04-06 10:36:28Z,roja
1,33,112,35,2023-04-09 06:11:18Z,roja
8,359,80,40,2023-03-30 01:49:24Z,amarilla
0,53,125,32,2023-04-01 14:33:51Z,roja
4,352,204,15,2023-01-03 06:02:32Z,roja
7,410,88,47,2023-04-28 16:33:38Z,amarilla
6,344,79,29,2023-01-21 12:33:44Z,amarilla
2,216,108,27,2023-02-22 00:31:22Z,roja
4,16,235,38,2023-04-07 14:50:17Z,roja
5,104,121,42,2023-02-19 03:30:57Z,roja
0,80,98,14,2023-02-23 06:31:06Z,amarilla
6,288,158,22,2023-02-17 16:55:52Z,roja
2,449,23,44,2023-03-12 14:23:51Z,verde
6,67,76,32,2023-03-05 04:35:45Z,amarilla
9,149,223,4,2023-04-26 17:46:01Z,roja
6,259,238,6,2023-03-08 15:53:41Z,roja
7,299,68,11,2023-03-30 04:44:17Z,amarilla
3,196,204,3,2023-03-02 15:39:04Z,roja
7,413,194,3,2023-02-17 14:54:51Z,roja
3,471,129,41,2023-03-30 00:35:15Z,roja
9,51,161,33,2023-02-27 03:14:02Z,roja
7,181,222,31,2023-03-22 18:07:21Z,roja
1,227,14,42,2023-03-22 20:39:28Z,verde
1,88,108,42,2023-03-29 03:44:36Z,roja
7,456,33,39,2023-01-14 07:46:08Z,verde
1,285,70,21,2023-03-17 11:19:22Z,amarilla
0,96,196,21,2023-04-08 01:58:36Z,roja
0,386,184,15,2023-04-16 18:19:40Z,roja
9,323,69,6,2023-02-05 11:15:17Z,amarilla
6,84,234,28,2023-03-21 11:42:09Z,roja
9,99,215,39,2023-02-08 14:31:02Z,roja
5,242,212,33,2023-03-23 17:27:21Z,roja
3,377,223,22,2023-02-07 03:48:56Z,roja
3,276,146,31,2023-03-01 04:38:45Z,roja
1,112,215,20,2023-04-29 19:56:40Z,roja
0,76,77,46,2023-04-15 06:22:13Z,amarilla
1,355,219,47,2023-01-09 06:15:42Z,roja
6,156,110,0,2023-04-17 03:58:00Z,roja
0,429,229,19,2023-03-10 07:20:22Z,roja
7,209,250,19,2023-01-07 17:40:24Z,roja
9,36,45,36,2023-04-13 09:14:13Z,verde
4,200,56,15,2023-03-22 16:55:21Z,amarilla
1,484,187,21,2023-03-02 02:13:19Z,roja
5,42,97,47,2023-04-10 10:55:08Z,amarilla
2,443,197,43,2023-03-30 02:57:28Z,roja
2,191,104,41,2023-02-20 20:08:58Z,roja
2,375,246,34,2023-03-29 20:28:24Z,roja
8,118,73,22,2023-03-17 08:08:20Z,amarilla
3,104,31,48,2023-01-02 01:03:58Z,verde
1,77,76,14,2023-01-06 08:06:58Z,amarilla
6,246,163,22,2023-04-25 06:46:50Z,roja
4,482,150,39,2023-04-02 19:25:21Z,roja
5,309,81,29,2023-02-09 07:46:14Z,amarilla
5,491,226,11,2023-03-07 01:46:12Z,roja
3,272,23,21,2023-01-31 13:14:32Z,verde
0,47,113,25,2023-02-14 21:27:03Z,roja
5,219,178,25,2023-03-06 07:21:34Z,roja
1,324,208,48,2023-04-17 01:11:58Z,roja
2,394,43,3,2023-01-06 16:49:43Z,verde
8,317,238,4,2023-03-29 01:54:11Z,roja
6,47,233,13,2023-02-19 00:23:51Z,roja
3,475,90,42,2023-02-27 06:38:43Z,amarilla
8,386,95,21,2023-04-06 07:08:04Z,amarilla
4,472,169,3,2023-04-02 06:47:20Z,roja
3,37,234,49,2023-04-17 13:37:32Z,roja
0,224,233,35,2023-04-27 05:03:42Z,roja
3,347,140,19,2023-02-19 11:20:55Z,roja
3,354,145,2,2023-04-06 10:34:26Z,roja
3,390,10,24,2023-01-09 07:32:17Z,verde
8,480,216,14,2023-02-28 03:06:12Z,roja
7,363,243,22,2023-04-21 10:35:08Z,roja
8,150,227,43,2023-04-21 10:00:22Z,roja
5,476,168,41,2023-03-02 22:24:20Z,roja
2,485,90,48,2023-03-15 09:06:40Z,amarilla
8,205,163,40,2023-03-16 05:38:11Z,roja
7,261,246,2,2023-01-13 21:38:42Z,roja
5,16,54,31,2023-04-23 19:36:16Z,amarilla
9,339,183,48,2023-03-23 07:10:40Z,roja
5,169,162,11,2023-03-09 06:10:02Z,roja
2,101,137,33,2023-04-29 06:48:34Z,roja
4,219,98,48,2023-01-16 05:18:32Z,amarilla
4,286,202,22,2023-03-26 06:18:05Z,roja
0,116,67,24,2023-01-04 07:52:51Z,amarilla
1,341,159,28,2023-03-13 04:54:42Z,roja
2,476,105,18,2023-03-07 13:31:16Z,roja
1,158,158,41,2023-03-19 05:57:39Z,roja
9,19,155,33,2023-01-17 15:07:10Z,roja
6,406,37,30,2023-03-19 18:17:19Z,verde
7,336,198,33,2023-04-03 12:40:44Z,roja
1,492,18,3,2023-04-15 10:50:09Z,verde
5,425,237,30,2023-01-05 13:10:21Z,roja
7,497,173,33,2023-02-26 20:35:28Z,roja
9,11,14,46,2023-03-10 21:50:27Z,verde
6,61,111,48,2023-01-20 11:06:34Z,roja
3,353,193,12,2023-01-25 22:56:33Z,roja
7,210,129,19,2023-01-13 00:14:30Z,roja
7,73,223,19,2023-03-01 17:05:22Z,roja
6,245,47,11,2023-02-08 16:51:30Z,verde
9,43,232,32,2023-04-02 09:05:19Z,roja
0,221,117,27,2023-04-06 11:11:27Z,roja
4,364,108,3,2023-04-13 15:31:37Z,roja
2,168,238,17,2023-04-12 22:40:16Z,roja
8,80,92,47,2023-04-03 21:22:18Z,amarilla
6,164,146,37,2023-03-24 12:24:46Z,roja
2,358,20,32,2023-02-25 14:12:46Z,verde
5,310,232,48,2023-04-20 21:36:15Z,roja
2,414,186,40,2023-01-14 06:08:51Z,roja
6,132,250,2,2023-01-15 10:44:05Z,roja
6,220,35,32,2023-03-27 14:29:10Z,verde
7,255,141,48,2023-03-19 12:54:38Z,roja
4,285,229,0,2023-04-14 18:09:30Z,roja
0,270,124,6,2023-02-26 13:29:22Z,roja
7,269,57,25,2023-01-20 18:13:10Z,amarilla
5,172,74,2,2023-03-27 17:40:01Z,amarilla
3,482,116,28,2023-03-03 01:20:08Z,roja
4,292,163,15,2023-02-12 14:20:16Z,roja
4,123,84,19,2023-02-20 19:44:40Z,amarilla
2,135,179,23,2023-03-11 06:10:49Z,roja
7,88,132,20,2023-02-19 09:02:40Z,roja
0,451,45,4,2023-01-17 14:28:23Z,verde
5,310,80,30,2023-04-15 01:03:06Z,amarilla
0,26,199,7,2023-01-03 10:20:37Z,roja
1,92,155,28,2023-02-28 03:31:20Z,roja
7,481,140,11,2023-04-06 12:58:37Z,roja
6,129,112,46,2023-04-27 14:01:03Z,roja
3,443,247,43,2023-02-07 13:52:34Z,roja
0,441,38,23,2023-04-03 14:48:38Z,verde
1,21,86,12,2023-03-07 04:53:18Z,amarilla
3,457,126,29,2023-04-22 04:24:43Z,roja
6,309,76,48,2023-03-02 19:23:13Z,amarilla
7,423,199,36,2023-01-08 00:41:39Z,roja
0,379,135,18,2023-01-24 16:35:14Z,roja
7,42,198,26,2023-03-10 15:03:54Z,roja
5,202,229,17,2023-01-26 03:22:02Z,roja
9,348,205,23,2023-01-17 15:40:36Z,roja
8,174,126,48,2023-03-05 10:01:35Z,roja
2,184,183,39,2023-04-11 11:26:50Z,roja
9,354,117,33,2023-01-13 12:23:14Z,roja
0,485,188,23,2023-01-29 14:55:00Z,roja
1,152,218,21,2023-02-10 18:10:10Z,roja
0,451,215,8,2023-04-13 08:28:11Z,roja
1,432,173,30,2023-02-15 06:48:54Z,roja
8,46,65,10,2023-03-20 05:34:04Z,amarilla
3,13,124,32,2023-01-09 17:34:31Z,roja
6,451,185,43,2023-03-27 09:52:20Z,roja
2,332,106,46,2023-03-19 16:15:35Z,roja
2,115,120,30,2023-03-28 04:02:20Z,roja
8,140,152,2,2023-04-05 11:09:10Z,roja
6,421,151,45,2023-01-18 02:51:16Z,roja
1,102,203,42,2023-01-15 16:40:18Z,roja
9,321,92,0,2023-03-12 20:44:26Z,amarilla
6,324,143,6,2023-04-08 01:54:27Z,roja
5,391,160,31,2023-04-22 08:26:29Z,roja
2,473,139,18,2023-01-16 12:57:30Z,roja
9,401,157,21,2023-04-27 20:36:22Z,roja
9,388,174,13,2023-04-26 22:21:00Z,roja
3,105,157,1,2023-02-24 21:22:28Z,roja
6,326,24,46,2023-03-03 09:32:52Z,verde
2,456,138,1,2023-04-11 13:00:08Z,roja
1,440,59,42,2023-04-24 10:39:58Z,amarilla
4,216,138,20,2023-01-05 10:56:26Z,roja
4,492,236,17,2023-02-19 02:48:28Z,roja
7,442,57,41,2023-03-20 10:06:13Z,amarilla
8,425,28,7,2023-02-23 12:32:10Z,verde
2,468,124,26,2023-03-15 00:32:10Z,roja
1,406,88,46,2023-01-26 18:29:19Z,amarilla
5,433,133,37,2023-02-02 15:16:54Z,roja
3,203,29,16,2023-01-17 19:05:39Z,verde
8,373,248,43,2023-03-02 07:44:39Z,roja
6,329,106,48,2023-04-14 17:52:52Z,roja
9,272,89,16,2023-04-15 15:39:14Z,amarilla
7,294,121,10,2023-02-17 03:56:10Z,roja
2,277,56,6,2023-01-20 22:19:45Z,amarilla
8,382,62,7,2023-01-21 10:05:00Z,amarilla
6,314,162,35,2023-03-21 08:43:54Z,roja
4,469,192,26,2023-03-30 11:40:53Z,roja
9,369,23,26,2023-01-29 22:30:04Z,verde
3,473,168,37,2023-02-23 07:57:01Z,roja
9,256,142,38,2023-03-19 16:34:19Z,roja
3,37,58,1,2023-01-16 02:44:24Z,amarilla
9,470,185,36,2023-04-27 01:21:54Z,roja
0,325,151,46,2023-02-24 07:47:29Z,roja
3,207,132,12,2023-02-21 04:49:16Z,roja
1,164,56,28,2023-04-20 16:30:56Z,amarilla
1,316,91,14,2023-01-24 15:24:36Z,amarilla
8,272,137,29,2023-03-28 14:10:04Z,roja
5,166,30,7,2023-04-17 09:04:57Z,verde
3,357,231,2,2023-01-17 00:10:50Z,roja
8,103,56,26,2023-02-10 00:52:45Z,amarilla
2,486,77,22,2023-01-07 17:58:32Z,amarilla
6,390,35,31,2023-03-23 11:10:53Z,verde
6,283,43,27,2023-02-12 02:03:05Z,verde
3,499,114,25,2023-03-22 21:23:51Z,roja
5,118,237,49,2023-03-26 07:22:35Z,roja
1,276,214,28,2023-03-01 09:52:28Z,roja
2,430,141,17,2023-01-21 19:12:30Z,roja
3,124,227,9,2023-02-14 08:43:42Z,roja
3,143,196,35,2023-01-15 10:56:57Z,roja
3,307,180,12,2023-02-14 03:32:22Z,roja
0,316,213,33,2023-02-08 01:30:44Z,roja
4,311,106,14,2023-02-24 16:44:33Z,roja
5,247,39,6,2023-01-16 00:34:09Z,verde
8,62,69,49,2023-02-23 03:53:27Z,amarilla
8,268,225,44,2023-01-11 16:48:36Z,roja
8,408,145,26,2023-01-24 21:29:09Z,roja
9,467,129,23,2023-02-24 06:36:38Z,roja
4,201,91,45,2023-01-30 21:52:20Z,amarilla
8,191,208,31,2023-04-20 21:56:57Z,roja
4,451,87,2,2023-03-15 05:32:00Z,amarilla
0,335,98,21,2023-02-02 16:32:16Z,amarilla
1,50,249,5,2023-04-10 08:38:41Z,roja
5,400,23,8,2023-01-24 07:37:46Z,verde
5,146,65,23,2023-03-01 15:15:24Z,amarilla
4,203,17,9,2023-03-02 09:12:20Z,verde
3,413,157,9,2023-01-14 11:13:38Z,roja
3,343,133,11,2023-02-12 19:57:26Z,roja
9,145,31,1,2023-01-02 18:13:34Z,verde
9,248,62,11,2023-02-06 13:44:11Z,amarilla
2,183,134,8,2023-02-04 01:20:22Z,roja
9,133,44,17,2023-01-11 11:24:25Z,verde
8,54,203,35,2023-01-16 12:23:40Z,roja
9,15,131,39,2023-04-09 12:10:13Z,roja
7,386,40,24,2023-04-24 11:14:45Z,verde
6,477,24,41,2023-03-11 21:47:57Z,verde
8,413,231,3,2023-02-06 15:52:15Z,roja
7,466,249,5,2023-03-17 13:52:26Z,roja
4,491,166,12,2023-01-02 21:14:25Z,roja
3,187,65,16,2023-04-16 04:33:52Z,amarilla
2,38,59,18,2023-02-27 06:12:04Z,amarilla
4,113,197,41,2023-01-08 15:54:00Z,roja
6,25,191,19,2023-02-07 16:41:52Z,roja
1,186,170,43,2023-03-17 10:55:13Z,roja
2,476,74,11,2023-01-08 03:52:56Z,amarilla
3,329,221,12,2023-01-13 22:29:22Z,roja
9,152,186,23,2023-01-24 00:26:04Z,roja
5,397,130,2,2023-01-11 14:32:58Z,roja
8,347,143,35,2023-02-16 08:56:43Z,roja
1,423,92,22,2023-03-11 22:50:29Z,amarilla
5,289,140,17,2023-01-08 20:49:49Z,roja
4,280,41,16,2023-02-27 15:04:07Z,verde
9,44,35,17,2023-03-17 01:34:07Z,verde
6,252,35,4,2023-01-05 07:02:52Z,verde
9,457,77,31,2023-02-01 11:11:25Z,amarilla
5,485,231,43,2023-03-24 06:45:15Z,roja
4,114,216,36,2023-02-16 14:43:04Z,roja
1,382,248,39,2023-04-28 18:06:54Z,roja
5,12,29,17,2023-01-21 14:44:06Z,verde
9,371,134,28,2023-03-04 02:34:41Z,roja
4,225,206,41,2023-04-19 06:57:09Z,roja
8,398,248,6,2023-01-07 10:05:18Z,roja
5,176,201,17,2023-02-20 06:00:20Z,roja
5,250,243,1,2023-02-09 16:27:08Z,roja
8,76,50,1,2023-02-17 01:06:35Z,amarilla
4,52,164,35,2023-03-09 20:40:08Z,roja
9,331,125,28,2023-01-03 02:21:49Z,roja
1,166,53,35,2023-02-17 20:56:13Z,amarilla
9,330,28,10,2023-03-15 03:35:26Z,verde
1,235,179,39,2023-04-09 00:58:13Z,roja
6,378,140,35,2023-04-12 10:46:11Z,roja
6,53,76,12,2023-04-07 11:11:14Z,amarilla
9,179,50,1,2023-03-14 01:54:14Z,amarilla
0,358,240,42,2023-04-19 07:07:38Z,roja
6,211,95,35,2023-03-10 05:27:02Z,amarilla
2,259,130,12,2023-04-09 20:43:15Z,roja
6,253,134,41,2023-04-25 13:51:07Z,roja
8,65,47,20,2023-04-16 11:41:45Z,verde
4,65,48,14,2023-03-20 11:14:54Z,verde
3,153,47,40,2023-03-30 06:50:09Z,verde
4,99,161,31,2023-02-19 22:13:32Z,roja
5,447,140,15,2023-03-22 21:23:51Z,roja
0,72,126,34,2023-01-11 17:26:53Z,roja
9,293,19,11,2023-01-04 01:15:40Z,verde
8,59,25,6,2023-02-22 13:53:45Z,verde
6,360,96,13,2023-03-26 20:28:06Z,amarilla
7,424,146,22,2023-02-22 21:18:36Z,roja
8,25,97,25,2023-04-23 07:50:00Z,amarilla
4,498,57,41,2023-04-01 08:21:12Z,amarilla
3,70,241,6,2023-04-27 03:57:27Z,roja
5,227,12,23,2023-01-25 21:10:15Z,verde
6,357,24,10,2023-03-15 04:55:14Z,verde
7,311,58,20,2023-04-08 07:42:01Z,amarilla
4,235,35,3,2023-02-03 03:24:01Z,verde
7,281,129,14,2023-04-02 12:47:30Z,roja
5,382,166,4,2023-04-04 03:49:32Z,roja
0,28,124,2,2023-03-07 20:45:49Z,roja
8,283,200,41,2023-03-04 12:10:13Z,roja
6,73,87,44,2023-01-23 08:15:10Z,amarilla
2,298,143,12,2023-03-27 22:53:44Z,roja
6,426,152,35,2023-04-24 14:16:21Z,roja
8,462,223,11,2023-03-20 16:22:33Z,roja
5,315,150,8,2023-02-03 19:11:19Z,roja
8,438,222,36,2023-02-26 09:38:53Z,roja
9,400,98,17,2023-02-28 07:10:22Z,amarilla
9,333,118,14,2023-04-04 07:25:09Z,roja
5,214,18,8,2023-04-21 05:55:54Z,verde
5,96,58,7,2023-04-20 08:51:08Z,amarilla
4,309,190,4,2023-01-22 14:18:28Z,roja
9,335,76,3,2023-02-07 09:55:25Z,amarilla
1,335,232,23,2023-03-17 09:03:16Z,roja
5,261,196,23,2023-04-10 01:17:36Z,roja
7,36,32,47,2023-04-13 01:28:12Z,verde
0,459,150,43,2023-03-26 00:52:24Z,roja
0,443,188,26,2023-04-11 12:50:08Z,roja
7,181,246,49,2023-03-23 12:00:46Z,roja
0,333,199,47,2023-04-24 08:16:43Z,roja
1,419,100,33,2023-02-09 04:54:20Z,amarilla
2,55,108,26,2023-03-27 07:18:23Z,roja
4,14,148,40,2023-04-17 13:28:51Z,roja
8,161,111,34,2023-01-02 05:47:51Z,roja
6,374,45,6,2023-02-22 15:54:24Z,verde
4,433,82,42,2023-03-03 07:18:50Z,amarilla
1,158,82,30,2023-01-04 07:04:34Z,amarilla
1,267,93,40,2023-03-31 04:49:55Z,amarilla
3,236,226,21,2023-01-20 16:28:33Z,roja
0,193,101,36,2023-04-08 14:34:19Z,roja
5,283,63,31,2023-03-25 13:08:01Z,amarilla
5,175,242,37,2023-03-13 04:20:06Z,roja
7,460,148,11,2023-01-04 08:11:20Z,roja
3,236,15,10,2023-03-05 00:53:25Z,verde
4,462,217,25,2023-01-11 00:24:57Z,roja
2,308,70,33,2023-02-25 12:46:48Z,amarilla
1,230,17,15,2023-02-16 15:19:11Z,verde
3,343,83,7,2023-03-03 06:09:55Z,amarilla
5,443,191,20,2023-04-12 12:21:37Z,roja
1,23,151,41,2023-04-03 15:44:38Z,roja
4,104,154,30,2023-02-08 00:30:39Z,roja
8,309,228,12,2023-04-26 18:44:49Z,roja
7,275,173,38,2023-03-23 11:29:10Z,roja
9,161,144,18,2023-01-29 05:19:07Z,roja
8,257,59,21,2023-03-04 15:56:52Z,amarilla
1,498,152,25,2023-03-06 08:00:09Z,roja
1,12,35,31,2023-03-13 13:30:29Z,verde
7,391,88,39,2023-01-30 22:48:13Z,amarilla
1,458,161,3,2023-03-27 16:57:06Z,roja
7,400,193,5,2023-04-17 01:22:22Z,roja
0,377,230,27,2023-03-30 02:02:20Z,roja
3,62,239,14,2023-03-05 19:47:31Z,roja
0,248,91,49,2023-01-17 01:43:49Z,amarilla
8,471,178,25,2023-01-21 22:51:04Z,roja
7,172,123,20,2023-03-14 12:31:33Z,roja
0,39,94,30,2023-04-01 22:56:35Z,amarilla
8,399,188,7,2023-01-05 15:48:39Z,roja
6,180,11,29,2023-03-26 10:10:17Z,verde
0,105,123,39,2023-03-09 04:52:06Z,roja
7,411,182,42,2023-02-25 12:50:44Z,roja
1,468,63,4,2023-01-22 06:28:25Z,amarilla
9,407,50,48,2023-01-29 02:36:46Z,amarilla
7,350,226,20,2023-04-14 00:37:26Z,roja
0,500,196,1,2023-02-26 00:36:36Z,roja
9,88,190,5,2023-02-27 06:42:07Z,roja
3,223,92,47,2023-04-02 09:28:47Z,amarilla
8,269,128,7,2023-01-26 15:34:09Z,roja
4,248,180,43,2023-04-02 12:20:42Z,roja
7,357,32,22,2023-03-04 06:12:08Z,verde
6,323,73,14,2023-02-10 02:04:32Z,amarilla
1,52,213,24,2023-04-17 14:55:26Z,roja
8,495,127,37,2023-04-02 03:17:56Z,roja
8,179,213,17,2023-02-26 04:14:38Z,roja
5,99,160,13,2023-01-06 08:33:11Z,roja
9,484,68,12,2023-03-10 07:55:14Z,amarilla
0,306,29,18,2023-03-07 03:44:12Z,verde
4,41,158,31,2023-02-28 02:54:22Z,roja
7,139,81,22,2023-01-28 14:54:42Z,amarilla
3,101,192,40,2023-03-22 19:23:26Z,roja
0,383,71,25,2023-04-24 19:49:19Z,amarilla
2,20,189,9,2023-01-13 21:07:16Z,roja
2,266,179,22,2023-03-22 09:05:57Z,roja
7,47,248,27,2023-03-28 15:05:51Z,roja
5,318,175,31,2023-02-27 16:27:19Z,roja
8,286,185,39,2023-03-01 03:25:14Z,roja
8,348,219,23,2023-03-08 04:26:10Z,roja
3,463,15,46,2023-01-06 21:20:30Z,verde
1,210,181,47,2023-04-21 04:55:26Z,roja
7,330,124,5,2023-01-03 04:14:51Z,roja
4,349,240,0,2023-03-09 02:28:53Z,roja
7,394,220,24,2023-03-13 06:16:13Z,roja
7,13,91,16,2023-04-21 21:09:15Z,amarilla
6,315,47,14,2023-04-19 14:48:56Z,verde
3,141,147,48,2023-03-03 13:56:35Z,roja
5,348,190,7,2023-01-30 04:32:43Z,roja
5,134,20,7,2023-02-06 08:39:24Z,verde
0,196,27,12,2023-04-25 09:34:18Z,verde
4,269,209,31,2023-04-01 08:37:24Z,roja
3,364,213,39,2023-02-14 06:33:55Z,roja
5,81,124,24,2023-04-29 05:07:08Z,roja
9,335,130,4,2023-03-21 14:17:45Z,roja
0,229,224,12,2023-01-21 01:17:43Z,roja
5,478,81,18,2023-02-02 08:23:16Z,amarilla
5,316,133,14,2023-02-04 14:55:37Z,roja
9,491,226,8,2023-03-30 01:05:49Z,roja
3,473,167,49,2023-02-05 08:54:21Z,roja
2,198,66,5,2023-04-16 17:40:46Z,amarilla
5,36,214,30,2023-01-12 14:20:11Z,roja
5,52,65,44,2023-02-05 07:34:42Z,amarilla
7,72,105,36,2023-03-16 04:18:08Z,roja
2,181,124,0,2023-03-24 06:17:01Z,roja
2,422,27,37,2023-04-28 10:21:12Z,verde
8,380,106,33,2023-02-14 00:09:51Z,roja
2,116,119,25,2023-02-04 14:19:25Z,roja
6,368,128,20,2023-04-15 04:49:46Z,roja
0,310,59,40,2023-01-03 20:17:50Z,amarilla
4,304,246,6,2023-02-26 04:43:52Z,roja
1,442,100,30,2023-04-25 02:57:01Z,amarilla
2,280,215,48,2023-02-26 14:25:08Z,roja
3,35,176,17,2023-03-30 16:38:02Z,roja
1,234,110,12,2023-02-19 21:09:51Z,roja
3,22,157,2,2023-03-02 16:07:26Z,roja
3,101,37,27,2023-03-14 08:14:21Z,verde
1,331,69,20,2023-01-26 04:29:57Z,amarilla
1,301,241,38,2023-03-23 05:55:53Z,roja
4,288,142,6,2023-04-14 07:45:36Z,roja
3,226,149,45,2023-01-13 11:55:56Z,roja
4,359,71,47,2023-04-10 16:01:25Z,amarilla
4,318,105,6,2023-01-11 07:10:11Z,roja
3,176,138,19,2023-04-02 02:24:56Z,roja
6,120,224,5,2023-04-21 11:04:35Z,roja
1,184,57,12,2023-04-26 09:35:46Z,amarilla
0,296,108,19,2023-02-23 21:53:00Z,roja
7,59,148,11,2023-04-27 09:40:07Z,roja
8,224,171,4,2023-03-03 03:58:21Z,roja
1,390,20,31,2023-03-05 00:07:40Z,verde
0,475,54,21,2023-03-30 10:12:05Z,amarilla
3,283,186,14,2023-02-13 09:45:00Z,roja
8,457,229,21,2023-02-12 20:38:00Z,roja
4,301,206,36,2023-01-12 09:32:08Z,roja
7,473,103,23,2023-01-29 15:41:53Z,roja
2,201,91,15,2023-02-08 02:19:25Z,amarilla
3,481,170,19,2023-03-18 07:21:27Z,roja
9,491,58,33,2023-04-16 14:57:17Z,amarilla
0,244,53,42,2023-04-02 01:26:48Z,amarilla
